PROD_ID;DATE;SALES_COUNT;MEDIAN_PRICE;MEAN_PRICE;C1_PRICE_1;C1_PRICE_2;C2_PRICE_1;C2_PRICE_2;C3_PRICE_1;C3_PRICE_2;C4_PRICE_1;C4_PRICE_2;C5_PRICE_1;C5_PRICE_2;C6_PRICE_1;C6_PRICE_2
P5;2015-08-02;2;978.99;978.99;1149.0;1149.0;1149.0;1149.0;929.0;929.0;NA;NA;NA;NA;NA;NA
P5;2015-08-03;4;959.2;968.6;1149.0;1149.0;1039.45;1039.45;929.0;929.0;NA;NA;NA;NA;NA;NA
P5;2015-08-04;3;978.0;991.99;1114.45;1049.5;914.45;869.5;914.0;914.0;NA;NA;NA;NA;NA;NA
P5;2015-08-05;7;905.0;911.57;898.95;809.06;898.95;809.06;898.95;898.95;NA;NA;NA;NA;NA;NA
P5;2015-08-06;12;882.0;898.12;898.9;809.01;898.9;809.01;898.9;898.9;NA;NA;NA;NA;NA;NA
P5;2015-08-07;14;882.0;874.81;898.9;809.01;898.9;809.01;889.9;889.9;NA;NA;NA;NA;NA;NA
P5;2015-08-08;12;839.0;839.0;879.0;879.0;879.0;879.0;838.95;838.95;NA;NA;NA;NA;NA;NA
P5;2015-08-09;15;839.0;839.0;858.5;858.5;858.5;858.5;840.59;840.59;NA;NA;NA;NA;NA;NA
P5;2015-08-10;18;839.0;839.0;825.2;825.2;825.2;825.2;805.7;805.7;NA;NA;NA;NA;NA;NA
P5;2015-08-11;3;839.0;842.33;843.0;843.0;843.0;843.0;818.5;818.5;NA;NA;NA;NA;NA;NA
P5;2015-08-12;6;899.0;882.33;867.25;867.25;823.5;783.55;831.02;831.02;NA;NA;NA;NA;NA;NA
P5;2015-08-13;9;849.0;877.91;886.5;886.5;886.5;886.5;867.75;867.75;NA;NA;NA;NA;NA;NA
P5;2015-08-14;3;849.0;882.33;886.5;886.5;886.5;886.5;867.75;867.75;NA;NA;NA;NA;NA;NA
P5;2015-08-15;3;881.0;881.0;886.5;886.5;886.5;886.5;883.75;883.75;NA;NA;NA;NA;NA;NA
P5;2015-08-16;4;849.0;869.25;886.5;886.5;886.5;886.5;883.75;883.75;NA;NA;NA;NA;NA;NA
P5;2015-08-17;5;881.0;878.0;883.75;883.75;883.75;883.75;883.75;883.75;NA;NA;NA;NA;NA;NA
P5;2015-08-18;466;749.0;722.48;880.99;880.99;880.99;880.99;880.99;880.99;NA;NA;NA;NA;NA;NA
P5;2015-08-19;1424;749.0;725.53;883.74;883.74;883.74;883.74;883.74;883.74;NA;NA;NA;NA;NA;NA
P5;2015-08-20;811;749.0;731.74;886.49;886.49;886.49;886.49;817.75;780.3;NA;NA;NA;NA;NA;NA
P5;2015-08-21;150;749.0;803.56;886.49;886.49;883.54;839.51;883.54;839.51;NA;NA;NA;NA;NA;NA
P5;2015-08-22;11;749.0;807.27;898.0;898.0;898.0;898.0;898.0;898.0;NA;NA;NA;NA;NA;NA
P5;2015-08-23;25;749.0;806.94;898.0;898.0;898.0;898.0;898.0;898.0;NA;NA;NA;NA;NA;NA
P5;2015-08-24;338;749.0;746.23;898.0;898.0;898.0;898.0;898.0;898.0;NA;NA;NA;NA;NA;NA
P5;2015-08-25;419;749.0;744.35;898.0;898.0;898.0;898.0;898.0;898.0;NA;NA;NA;NA;NA;NA
P5;2015-08-26;316;749.0;745.04;892.25;892.25;891.25;891.25;891.25;891.25;NA;NA;NA;NA;NA;NA
P5;2015-08-27;24;878.91;833.54;886.49;886.49;886.49;886.49;886.49;886.49;NA;NA;NA;NA;NA;NA
P5;2015-08-28;21;878.9;882.72;896.0;896.0;896.0;896.0;896.0;896.0;NA;NA;NA;NA;NA;NA
P5;2015-08-29;9;878.87;878.88;896.0;896.0;896.0;896.0;896.0;896.0;NA;NA;NA;NA;NA;NA
P5;2015-08-30;16;878.87;878.87;896.0;896.0;896.0;896.0;896.0;896.0;NA;NA;NA;NA;NA;NA
P5;2015-08-31;321;749.0;752.09;897.0;852.1;897.0;852.1;897.0;852.1;NA;NA;NA;NA;NA;NA
P5;2015-09-01;1031;749.0;734.36;898.0;808.2;898.0;898.0;898.0;898.0;NA;NA;NA;NA;NA;NA
P5;2015-09-02;1138;749.0;727.75;898.0;898.0;898.0;898.0;898.0;898.0;NA;NA;NA;NA;NA;NA
P5;2015-09-03;703;749.0;737.18;898.0;898.0;823.5;786.05;823.5;786.05;NA;NA;NA;NA;NA;NA
P5;2015-09-04;225;789.0;780.66;889.34;889.34;769.0;692.1;769.0;692.1;NA;NA;NA;NA;NA;NA
P5;2015-09-05;175;789.0;785.57;880.68;880.68;789.0;710.1;789.0;710.1;NA;NA;NA;NA;NA;NA
P5;2015-09-06;133;789.0;784.57;939.84;939.84;789.0;710.1;789.0;710.1;NA;NA;NA;NA;NA;NA
P5;2015-09-07;162;789.0;780.54;999.0;999.0;789.0;710.1;789.0;710.1;NA;NA;NA;NA;NA;NA
P5;2015-09-08;207;789.0;783.47;999.0;999.0;894.0;854.55;894.0;854.55;NA;NA;NA;NA;NA;NA
P5;2015-09-09;205;789.0;786.6;949.0;904.05;894.0;854.55;894.0;854.55;NA;NA;NA;NA;NA;NA
P5;2015-09-10;283;779.0;777.05;899.0;809.1;784.0;705.6;784.0;705.6;NA;NA;NA;NA;NA;NA
P5;2015-09-11;326;779.0;775.07;851.51;851.51;779.0;701.1;779.0;720.58;NA;NA;NA;NA;NA;NA
P5;2015-09-12;160;789.0;778.33;822.35;822.35;779.0;701.1;779.0;701.1;NA;NA;NA;NA;NA;NA
P5;2015-09-13;138;789.0;787.4;822.35;822.35;784.0;705.6;784.0;705.6;NA;NA;NA;NA;NA;NA
P5;2015-09-14;170;789.0;786.45;822.35;822.35;834.84;795.38;834.84;795.38;NA;NA;NA;NA;NA;NA
P5;2015-09-15;48;822.89;820.61;851.74;851.74;860.94;774.85;825.9;787.35;NA;NA;NA;NA;NA;NA
P5;2015-09-16;33;822.89;836.43;822.89;822.89;822.89;781.75;771.22;694.1;NA;NA;NA;NA;NA;NA
P5;2015-09-17;27;889.0;844.97;889.8;844.85;855.94;811.5;830.11;747.1;NA;NA;NA;NA;NA;NA
P5;2015-09-18;23;898.99;851.09;899.0;809.1;894.0;804.6;839.0;755.1;NA;NA;NA;NA;NA;NA
P5;2015-09-19;102;789.0;784.16;822.89;822.89;844.0;759.6;789.0;710.1;NA;NA;NA;NA;NA;NA
P5;2015-09-20;110;789.0;785.92;822.89;822.89;789.0;710.1;789.0;710.1;NA;NA;NA;NA;NA;NA
P5;2015-09-21;17;789.0;808.14;825.66;825.66;808.73;727.85;808.72;769.27;NA;NA;NA;NA;NA;NA
P5;2015-09-22;198;776.67;772.87;828.44;828.44;863.73;777.35;863.72;863.72;NA;NA;NA;NA;NA;NA
P5;2015-09-23;445;776.67;755.96;837.83;799.0;837.84;754.05;837.83;818.41;NA;NA;NA;NA;NA;NA
P5;2015-09-24;479;776.67;760.99;776.67;718.42;776.67;699.0;776.67;737.84;NA;NA;NA;NA;NA;NA
P5;2015-09-25;104;776.67;785.54;776.67;737.84;800.01;720.01;799.98;780.57;NA;NA;NA;NA;NA;NA
P5;2015-09-26;90;799.0;786.5;792.9;792.9;823.35;741.02;776.67;737.84;NA;NA;NA;NA;NA;NA
P5;2015-09-27;85;799.0;797.72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P5;2015-09-28;96;799.0;796.0;823.3;823.3;799.0;719.1;789.0;710.1;NA;NA;NA;NA;NA;NA
P5;2015-09-29;137;799.0;793.23;823.3;823.3;811.2;811.2;801.15;781.67;NA;NA;NA;NA;NA;NA
P5;2015-09-30;342;735.79;743.84;823.3;823.3;823.3;823.3;796.88;758.36;NA;NA;NA;NA;NA;NA
P5;2015-10-01;679;735.79;709.86;823.3;823.3;823.4;823.4;823.3;823.3;NA;NA;NA;NA;NA;NA
P5;2015-10-02;569;735.79;716.78;823.3;823.3;735.79;735.79;823.3;823.3;NA;NA;NA;NA;NA;NA
P5;2015-10-03;446;735.79;714.66;823.3;823.3;853.52;853.52;823.3;823.3;NA;NA;NA;NA;NA;NA
P5;2015-10-04;349;735.79;734.09;770.47;731.95;853.52;853.52;823.3;823.3;NA;NA;NA;NA;NA;NA
P5;2015-10-05;403;735.79;732.44;823.3;823.3;853.52;853.52;823.3;823.3;NA;NA;NA;NA;NA;NA
P5;2015-10-06;103;779.0;786.54;821.15;821.15;853.52;853.52;801.15;781.67;NA;NA;NA;NA;NA;NA
P5;2015-10-07;214;749.0;756.05;821.45;821.45;851.26;851.26;834.0;834.0;NA;NA;NA;NA;NA;NA
P5;2015-10-08;437;749.0;737.24;849.0;849.0;853.52;853.52;849.0;849.0;NA;NA;NA;NA;NA;NA
P5;2015-10-09;264;749.0;745.94;833.94;833.94;853.52;853.52;806.36;787.26;NA;NA;NA;NA;NA;NA
P5;2015-10-10;100;779.0;766.52;819.0;819.0;853.52;853.52;819.0;819.0;NA;NA;NA;NA;NA;NA
P5;2015-10-11;57;779.0;775.58;819.0;819.0;853.52;853.52;819.0;819.0;NA;NA;NA;NA;NA;NA
P5;2015-10-12;123;779.0;776.78;819.0;819.0;853.52;853.52;819.0;819.0;NA;NA;NA;NA;NA;NA
P5;2015-10-13;171;749.0;752.12;819.0;819.0;851.21;851.21;819.0;819.0;NA;NA;NA;NA;NA;NA
P5;2015-10-14;353;749.0;747.02;819.0;819.0;848.9;848.9;819.0;819.0;NA;NA;NA;NA;NA;NA
P6;2015-01-01;1;1914.8;1914.8;1959.9;1959.9;NA;NA;1906.45;1906.45;2199.0;2199.0;NA;NA;2514.45;2514.45
P6;2015-01-02;8;1914.8;1914.8;2119.3;2002.02;NA;NA;1906.45;1906.45;2199.0;2199.0;NA;NA;2214.0;2214.0
P6;2015-01-03;6;1914.8;1914.8;1959.9;1959.9;2199.0;1979.1;1906.45;1810.7;2199.0;2199.0;NA;NA;2214.0;2214.0
P6;2015-01-04;5;1914.8;1914.8;1959.9;1959.9;2199.0;1979.1;1906.45;1810.7;2199.0;2199.0;NA;NA;2214.0;2214.0
P6;2015-01-05;12;1914.8;1909.53;1959.9;1959.9;2199.0;1979.1;1937.47;1937.47;1899.0;1899.0;NA;NA;2364.22;2364.22
P6;2015-01-06;15;1914.8;1908.48;2029.95;2029.95;2032.97;2032.97;2032.97;2032.97;1999.0;1889.05;NA;NA;2514.45;2514.45
P6;2015-01-07;14;1914.8;1928.67;2047.1;2047.1;1908.89;1813.15;1873.72;1825.85;2199.0;1979.1;NA;NA;2514.45;2514.45
P6;2015-01-08;7;1914.8;1913.88;2061.22;2061.22;1929.96;1929.96;1929.96;1929.96;2199.0;1979.1;NA;NA;2556.95;2556.95
P6;2015-01-09;15;1898.0;1898.15;2009.0;2009.0;1898.3;1898.3;1889.3;1889.3;2199.0;1979.1;NA;NA;2599.45;2599.45
P6;2015-01-10;13;1896.8;1896.83;1897.93;1897.93;1866.49;1866.49;1848.49;1848.49;2199.0;1979.1;NA;NA;2599.45;2599.45
P6;2015-01-11;7;1896.7;1896.73;1897.39;1897.39;1896.79;1896.79;1896.79;1896.79;2199.0;1979.1;NA;NA;2599.45;2599.45
P6;2015-01-12;16;1896.5;1896.47;1885.39;1885.39;1881.61;1881.61;1881.61;1881.61;2199.0;1979.1;NA;NA;2599.45;2599.45
P6;2015-01-13;12;1896.8;1905.16;1924.0;1924.0;1861.1;1851.12;1880.67;1880.67;1799.0;1799.0;NA;NA;2599.45;2599.45
P6;2015-01-14;7;1895.4;2039.19;1898.13;1898.13;1848.03;1828.06;1847.47;1847.47;1799.0;1799.0;NA;NA;2479.5;2479.5
P6;2015-01-15;13;1898.98;1897.45;1922.65;1922.65;1846.31;1826.34;1846.31;1846.31;1799.0;1799.0;NA;NA;2371.72;2371.72
P6;2015-01-16;23;1898.98;1897.6;1932.25;1932.25;1945.62;1825.85;1941.32;1891.41;2199.0;2199.0;NA;NA;2263.95;2263.95
P6;2015-01-17;9;1895.0;1897.21;1917.5;1917.5;1945.6;1825.83;1937.0;1937.0;2199.0;2199.0;NA;NA;2263.95;2263.95
P6;2015-01-18;4;1898.98;1898.98;1944.5;1944.5;1959.5;1782.83;1950.97;1903.55;2199.0;2199.0;NA;NA;2263.95;2263.95
P6;2015-01-19;6;1894.9;1895.6;2021.5;1966.53;1980.27;1820.59;1950.97;1903.55;2199.0;2199.0;NA;NA;2263.95;2263.95
P6;2015-01-20;10;1894.5;1894.61;1960.69;1960.69;1979.97;1820.33;1968.72;1968.72;2199.0;2199.0;NA;NA;2263.95;2263.95
P6;2015-01-21;20;1894.3;1933.99;1948.48;1948.48;1960.24;1841.95;1948.7;1948.7;2199.0;2199.0;NA;NA;2184.9;2184.9
P6;2015-01-22;14;1894.0;1893.95;1935.92;1935.92;1887.28;1828.84;1894.54;1894.54;2199.0;2199.0;NA;NA;2184.9;2184.9
P6;2015-01-23;15;1893.48;1893.48;1941.97;1941.97;1939.42;1822.85;1936.91;1936.91;2199.0;2199.0;NA;NA;2184.9;2184.9
P6;2015-01-24;7;1893.38;1893.39;1941.97;1941.97;1926.7;1811.65;1916.75;1916.75;1799.0;1799.0;NA;NA;2184.9;2184.9
P6;2015-01-25;5;1893.35;1893.36;2067.5;1957.55;1916.5;1802.68;1916.5;1916.5;2199.0;2199.0;NA;NA;2184.9;2184.9
P6;2015-01-26;7;1893.35;1893.35;1982.75;1882.8;1895.95;1668.43;1882.25;1882.25;1999.0;1999.0;NA;NA;2184.9;2184.9
P6;2015-01-27;6;1893.35;1899.09;1997.0;1997.0;1947.0;1833.18;1946.95;1946.95;1799.0;1799.0;NA;NA;2142.4;2142.4
P6;2015-01-28;6;1893.19;1893.19;1928.0;1928.0;1912.45;1798.63;1912.4;1855.5;1799.0;1799.0;NA;NA;2099.9;2099.9
P6;2015-01-29;2;1893.05;1893.12;1887.25;1842.28;1903.22;1732.61;1872.24;1704.51;1799.0;1799.0;NA;NA;2099.45;2099.45
P6;2015-01-30;7;1893.01;1893.02;1897.15;1897.15;1971.99;1849.14;1896.24;1839.36;1799.0;1799.0;NA;NA;2049.45;2049.45
P6;2015-01-31;5;1892.98;1892.98;1896.03;1896.03;2046.97;1915.03;1895.46;1895.46;1799.0;1799.0;NA;NA;2049.45;2049.45
P6;2015-02-01;3;1892.7;1892.73;2046.82;1936.87;1971.02;1848.18;1895.27;1838.4;1799.0;1799.0;NA;NA;1999.45;1999.45
P6;2015-02-02;5;1892.64;1892.91;2046.31;1936.36;1894.71;1724.18;1894.72;1780.97;1799.0;1799.0;NA;NA;1999.45;1999.45
P6;2015-02-03;293;1665.56;1663.27;2045.41;1935.46;1893.79;1723.26;1837.44;1616.95;1999.0;1999.0;NA;NA;1999.45;1999.45
P6;2015-02-04;364;1665.56;1660.62;1890.97;1890.97;1969.16;1846.31;1893.3;1779.56;2199.0;2199.0;NA;NA;1999.45;1999.45
P6;2015-02-05;18;1887.0;1789.38;1888.99;1888.99;2043.74;1867.82;1890.14;1833.27;2199.0;2199.0;NA;NA;1999.45;1999.45
P6;2015-02-06;56;1665.56;1717.9;1887.99;1887.99;2043.49;1851.08;1880.74;1880.74;2199.0;2199.0;NA;NA;1999.45;1999.45
P6;2015-02-07;11;1886.73;1886.73;1887.48;1887.48;2043.48;1878.56;1873.48;1873.48;2199.0;2199.0;NA;NA;1999.45;1999.45
P6;2015-02-08;3;1886.7;1886.71;1887.48;1887.48;2043.48;1878.56;1873.48;1873.48;2199.0;2199.0;NA;NA;1999.45;1999.45
P6;2015-02-09;8;1886.65;1887.4;1887.23;1887.23;2043.24;1878.31;1873.24;1873.24;2199.0;2199.0;NA;NA;1999.45;1999.45
P6;2015-02-10;15;1886.64;1925.34;1886.24;1886.24;2042.74;1877.82;1817.39;1754.93;2199.0;2199.0;NA;NA;1998.97;1998.97
P6;2015-02-11;11;1885.98;1886.04;1885.0;1885.0;2042.0;1877.08;1872.0;1872.0;2199.0;2199.0;NA;NA;1998.5;1998.5
P6;2015-02-12;4;1885.97;2142.47;1884.97;1884.97;2042.0;1877.08;1872.25;1872.25;2199.0;2184.34;NA;NA;2099.0;2099.0
P6;2015-02-13;5;2399.0;2439.0;1939.7;1939.7;2096.5;1931.58;1899.5;1899.5;2199.0;2177.01;NA;NA;2023.5;2023.5
P6;2015-02-14;2;2399.0;2399.0;1885.97;1885.97;1990.33;1880.38;1877.0;1877.0;2199.0;2184.34;NA;NA;1998.33;1998.33
P6;2015-02-15;3;2399.0;2399.0;1885.95;1885.95;1942.5;1792.58;1762.28;1762.28;2199.0;2177.01;NA;NA;1998.5;1998.5
P6;2015-02-16;2;2399.0;2399.0;1991.78;1925.81;2014.4;1888.46;1918.4;1918.4;2199.0;2181.41;NA;NA;1998.4;1998.4
P6;2015-02-17;4;2399.0;2399.0;1939.95;1939.95;2096.5;1931.58;1926.5;1926.5;2199.0;2188.01;NA;NA;1998.5;1998.5
P6;2015-02-18;2;2399.0;2399.0;1969.47;1969.47;1947.75;1805.33;1862.75;1802.79;1799.0;1799.0;NA;NA;2023.5;2023.5
P6;2015-02-19;3;1885.91;2148.0;1967.99;1967.99;1961.5;1961.5;1961.5;1961.5;1599.0;1599.0;NA;NA;2048.5;2048.5
P6;2015-02-20;4;2399.0;2399.0;1962.99;1962.99;1959.0;1959.0;1959.0;1959.0;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-21;10;2399.0;2370.02;1989.0;1989.0;1994.0;1994.0;1994.0;1994.0;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-22;2;2399.0;2399.0;1989.0;1989.0;1994.0;1994.0;1971.5;1971.5;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-23;2;2399.0;2399.0;1989.0;1989.0;1896.5;1754.08;1871.5;1811.54;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-24;3;2279.05;2359.02;1989.0;1989.0;2009.0;1926.54;1959.0;1959.0;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-25;3;1817.05;2205.02;1960.25;1932.76;1957.78;1902.8;1841.81;1819.1;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-26;6;1703.41;1794.36;1931.5;1876.52;1931.5;1876.52;1810.03;1787.32;2199.0;1869.15;NA;NA;2048.5;2048.5
P6;2015-02-27;159;1703.41;1678.26;1931.01;1876.04;1901.03;1873.54;1820.83;1820.83;2199.0;1869.15;NA;NA;1996.27;1996.27
P6;2015-02-28;11;1703.41;1698.21;1882.89;1882.89;1871.0;1871.0;1871.0;1871.0;2199.0;1869.15;NA;NA;1996.95;1996.95
P6;2015-03-01;2;2399.0;2399.0;1930.99;1876.02;1930.99;1876.02;1787.37;1740.37;2199.0;1869.15;NA;NA;1996.95;1996.95
P6;2015-03-02;1;2399.0;2399.0;1930.99;1930.99;1930.99;1930.99;1840.99;1840.99;2199.0;1869.15;NA;NA;2199.0;2199.0
P6;2015-03-03;11;2159.1;2180.91;1929.0;1929.0;1878.95;1878.95;1879.0;1879.0;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-04;135;1703.41;1705.64;1946.7;1946.7;1866.7;1866.7;1862.6;1862.6;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-05;69;1703.41;1741.13;1977.54;1977.54;1752.19;1732.2;1732.2;1732.2;2199.0;1869.15;NA;NA;2145.35;2145.35
P6;2015-03-06;51;1776.67;1767.97;2024.45;2024.45;1852.93;1852.93;1821.86;1821.86;2199.0;1924.13;NA;NA;2184.43;2184.43
P6;2015-03-07;7;1776.67;1861.76;2033.5;2033.5;1893.53;1893.53;1840.67;1840.67;2199.0;1979.1;NA;NA;2184.43;2184.43
P6;2015-03-08;1;2399.0;2399.0;1937.8;1937.8;1764.84;1764.84;1868.0;1868.0;2199.0;1979.1;NA;NA;2145.35;2145.35
P6;2015-03-09;3;1799.0;1999.0;1948.5;1948.5;1799.03;1799.03;1853.01;1853.01;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-10;69;1799.0;1792.48;1972.33;1972.33;1859.0;1859.0;1833.51;1833.51;2199.0;1869.15;NA;NA;2184.43;2184.43
P6;2015-03-11;16;1799.0;1798.96;1943.93;1943.93;1888.97;1888.97;1843.94;1843.94;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-12;17;1799.0;1813.06;1843.9;1843.9;1843.94;1843.94;1843.94;1843.94;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-13;14;1798.98;1803.25;1763.74;1763.74;1889.05;1889.05;1769.02;1769.02;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-14;8;1798.96;1776.49;1753.49;1753.49;1753.99;1753.99;1828.97;1828.97;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-15;11;1798.95;1798.96;1828.46;1828.46;1828.96;1828.96;1828.96;1828.96;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-16;14;1798.95;1786.11;1828.45;1828.45;1674.0;1674.0;1674.0;1674.0;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-17;16;1798.95;1805.85;1736.0;1736.0;1698.95;1698.95;1599.0;1599.0;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-18;8;1749.0;1902.79;1713.75;1713.75;1652.33;1652.33;1652.33;1652.33;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-19;12;1748.9;1753.09;1838.71;1838.71;1828.97;1828.97;1828.97;1828.97;1599.0;1599.0;NA;NA;2184.43;2184.43
P6;2015-03-20;13;1748.73;1752.6;1828.22;1828.22;1743.76;1743.76;1811.92;1811.92;1599.0;1599.0;NA;NA;2065.64;2065.64
P6;2015-03-21;12;1748.7;1748.71;1828.22;1828.22;1743.76;1743.76;1813.75;1813.75;1599.0;1599.0;NA;NA;1946.85;1946.85
P6;2015-03-22;10;1748.69;1748.69;1763.74;1763.74;1798.99;1798.99;1798.99;1798.99;1599.0;1599.0;NA;NA;1946.85;1946.85
P6;2015-03-23;13;1748.69;1748.69;1826.44;1826.44;1798.97;1798.97;1786.42;1786.42;1599.0;1599.0;NA;NA;1946.85;1946.85
P6;2015-03-24;8;1748.65;1748.66;1823.47;1823.47;1798.71;1798.71;1773.83;1773.83;1599.0;1599.0;NA;NA;1946.85;1946.85
P6;2015-03-25;6;1748.65;1783.14;1785.74;1785.74;1674.0;1674.0;1701.55;1701.55;1599.0;1519.05;NA;NA;2184.43;2184.43
P6;2015-03-26;7;1789.0;1788.97;1673.49;1673.49;1723.67;1723.67;1698.59;1698.59;1599.0;1599.0;NA;NA;1946.85;1946.85
P6;2015-03-27;2;1746.0;1767.44;1673.49;1673.49;1648.45;1648.45;1499.0;1499.0;1599.0;1599.0;NA;NA;1901.85;1901.85
P6;2015-03-28;14;1749.0;1751.85;1664.45;1664.45;1699.0;1699.0;1699.0;1699.0;2399.0;2399.0;NA;NA;2020.64;2020.64
P6;2015-03-29;13;1738.99;1895.14;2062.67;2062.67;1873.77;1873.77;1751.52;1751.52;2399.0;2399.0;NA;NA;2139.43;2139.43
P6;2015-03-30;9;1788.88;1783.34;2075.15;2075.15;1875.4;1875.4;1823.92;1823.92;1599.0;1599.0;NA;NA;2139.43;2139.43
P6;2015-03-31;8;1738.99;1810.21;1818.44;1818.44;1816.89;1816.89;1816.89;1816.89;1599.0;1599.0;NA;NA;1899.0;1899.0
P6;2015-04-01;10;1788.87;1768.92;1778.96;1778.96;1846.69;1846.69;1819.19;1819.19;1899.0;1767.06;NA;NA;1849.0;1849.0
P6;2015-04-02;9;1738.99;1744.53;1833.46;1833.46;1834.42;1834.42;1794.45;1794.45;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-03;7;1788.87;1788.87;1845.96;1845.96;1809.42;1809.42;1794.45;1794.45;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-04;11;1786.99;1832.81;1799.0;1799.0;1799.45;1799.45;1794.45;1794.45;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-05;7;1786.98;1786.98;1799.0;1799.0;1889.05;1889.05;1768.93;1768.93;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-06;7;1786.98;1786.99;1783.99;1783.99;1809.45;1809.45;1809.45;1809.45;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-07;19;1785.97;1786.19;1992.95;1992.95;1818.4;1818.4;1818.17;1818.17;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-08;11;1785.95;1786.05;1790.96;1790.96;1830.19;1830.19;1842.47;1842.47;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-09;11;1785.95;1786.05;1792.53;1792.53;1828.53;1828.53;1828.53;1828.53;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-10;7;1785.94;1785.94;1792.56;1792.56;1828.53;1828.53;1828.53;1828.53;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-11;14;1784.9;1786.91;1789.87;1789.87;1817.82;1817.82;1817.82;1817.82;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-12;5;1782.99;1783.37;1784.89;1784.89;1784.89;1784.89;1784.89;1784.89;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-13;17;1785.9;1786.1;1794.7;1794.7;1817.38;1817.38;1820.65;1820.65;2199.0;1935.12;NA;NA;1799.0;1799.0
P6;2015-04-14;11;1785.89;1785.88;1791.14;1791.14;1791.39;1791.39;1791.39;1791.39;2199.0;2199.0;NA;NA;1799.0;1799.0
P6;2015-04-15;22;1749.0;1750.68;1790.87;1790.87;1791.38;1791.38;1791.38;1791.38;2199.0;2199.0;NA;NA;1799.0;1799.0
P6;2015-04-16;21;1748.9;1748.95;1777.98;1777.98;1778.49;1778.49;1778.49;1778.49;2199.0;2199.0;NA;NA;1799.0;1799.0
P6;2015-04-17;13;1748.9;1761.01;1783.2;1783.2;1783.95;1783.95;1769.68;1769.68;2199.0;2199.0;NA;NA;1799.0;1799.0
P6;2015-04-18;5;1785.0;1785.0;1733.5;1733.5;1732.0;1732.0;1748.5;1748.5;1889.1;1889.1;NA;NA;1799.0;1799.0
P6;2015-04-19;9;1784.94;1797.61;1733.25;1733.25;1699.0;1699.0;1732.5;1732.5;1889.1;1889.1;NA;NA;1799.0;1799.0
P6;2015-04-20;18;1783.0;1783.75;1799.0;1799.0;1832.5;1832.5;1829.32;1734.68;1959.07;1959.07;NA;NA;1799.0;1799.0
P6;2015-04-21;10;1782.99;1782.98;1806.74;1806.74;1809.45;1809.45;1807.86;1760.54;2099.0;1994.05;NA;NA;1799.0;1799.0
P6;2015-04-22;8;1782.79;1782.8;1781.48;1781.48;1801.95;1801.95;1801.95;1801.95;1899.0;1899.0;NA;NA;1799.0;1799.0
P6;2015-04-23;9;1782.72;1782.72;1789.45;1789.45;1819.45;1819.45;1819.45;1819.45;1899.0;1899.0;NA;NA;1799.0;1799.0
P6;2015-04-24;9;1782.71;1782.71;1770.98;1770.98;1806.98;1806.98;1786.98;1786.98;1699.0;1699.0;NA;NA;1799.0;1799.0
P6;2015-04-25;2;1769.0;1769.0;1738.5;1738.5;1748.5;1748.5;1748.5;1748.5;1699.0;1699.0;NA;NA;1799.0;1799.0
P6;2015-04-26;6;1769.0;1769.0;1738.5;1738.5;1748.5;1748.5;1748.5;1748.5;1699.0;1699.0;NA;NA;1799.0;1799.0
P6;2015-04-27;3;1769.0;1769.0;1763.5;1763.5;1773.25;1773.25;1773.25;1773.25;1699.0;1699.0;NA;NA;1799.0;1799.0
P6;2015-04-28;11;1779.0;1779.0;1788.25;1788.25;1798.25;1798.25;1798.25;1798.25;1699.0;1699.0;NA;NA;1799.0;1799.0
