PROD_ID;DATE;SALES_COUNT;MEDIAN_PRICE;C1_DIFF_1;C1_DIFF_2;C2_DIFF_1;C2_DIFF_2;C3_DIFF_1;C3_DIFF_2;C4_DIFF_1;C4_DIFF_2;C5_DIFF_1;C5_DIFF_2;C6_DIFF_1;C6_DIFF_2
P5;2015-08-31;321;749.0;-148.0;-103.1;-148.0;-103.1;-148.0;-103.1;NA;NA;NA;NA;NA;NA
P5;2015-09-01;1031;749.0;-149.0;-59.2;-149.0;-149.0;-149.0;-149.0;NA;NA;NA;NA;NA;NA
P5;2015-09-02;1138;749.0;-149.0;-149.0;-149.0;-149.0;-149.0;-149.0;NA;NA;NA;NA;NA;NA
P5;2015-09-03;703;749.0;-149.0;-149.0;-74.5;-37.05;-74.5;-37.05;NA;NA;NA;NA;NA;NA
P5;2015-09-04;225;789.0;-100.34;-100.34;20.0;96.9;20.0;96.9;NA;NA;NA;NA;NA;NA
P5;2015-09-05;175;789.0;-91.68;-91.68;0.0;78.9;0.0;78.9;NA;NA;NA;NA;NA;NA
P5;2015-09-06;133;789.0;-150.84;-150.84;0.0;78.9;0.0;78.9;NA;NA;NA;NA;NA;NA
P5;2015-09-07;162;789.0;-210.0;-210.0;0.0;78.9;0.0;78.9;NA;NA;NA;NA;NA;NA
P5;2015-09-08;207;789.0;-210.0;-210.0;-105.0;-65.55;-105.0;-65.55;NA;NA;NA;NA;NA;NA
P5;2015-09-09;205;789.0;-160.0;-115.05;-105.0;-65.55;-105.0;-65.55;NA;NA;NA;NA;NA;NA
P5;2015-09-10;283;779.0;-120.0;-30.1;-5.0;73.4;-5.0;73.4;NA;NA;NA;NA;NA;NA
P5;2015-09-11;326;779.0;-72.51;-72.51;0.0;77.9;0.0;58.42;NA;NA;NA;NA;NA;NA
P5;2015-09-12;160;789.0;-33.35;-33.35;10.0;87.9;10.0;87.9;NA;NA;NA;NA;NA;NA
P5;2015-09-13;138;789.0;-33.35;-33.35;5.0;83.4;5.0;83.4;NA;NA;NA;NA;NA;NA
P5;2015-09-14;170;789.0;-33.35;-33.35;-45.84;-6.38;-45.84;-6.38;NA;NA;NA;NA;NA;NA
P5;2015-09-15;48;822.89;-28.85;-28.85;-38.05;48.04;-3.01;35.54;NA;NA;NA;NA;NA;NA
P5;2015-09-16;33;822.89;0.0;0.0;0.0;41.14;51.67;128.79;NA;NA;NA;NA;NA;NA
P5;2015-09-17;27;889.0;-0.8;44.15;33.06;77.5;58.89;141.9;NA;NA;NA;NA;NA;NA
P5;2015-09-18;23;898.99;-0.00999999999999;89.89;4.99;94.39;59.99;143.89;NA;NA;NA;NA;NA;NA
P5;2015-09-19;102;789.0;-33.89;-33.89;-55.0;29.4;0.0;78.9;NA;NA;NA;NA;NA;NA
P5;2015-09-20;110;789.0;-33.89;-33.89;0.0;78.9;0.0;78.9;NA;NA;NA;NA;NA;NA
P5;2015-09-21;17;789.0;-36.66;-36.66;-19.73;61.15;-19.72;19.73;NA;NA;NA;NA;NA;NA
P5;2015-09-22;198;776.67;-51.77;-51.77;-87.06;-0.68;-87.05;-87.05;NA;NA;NA;NA;NA;NA
P5;2015-09-23;445;776.67;-61.16;-22.33;-61.17;22.62;-61.16;-41.74;NA;NA;NA;NA;NA;NA
P5;2015-09-24;479;776.67;0.0;58.25;0.0;77.67;0.0;38.83;NA;NA;NA;NA;NA;NA
P5;2015-09-25;104;776.67;0.0;38.83;-23.34;56.66;-23.31;-3.9;NA;NA;NA;NA;NA;NA
P5;2015-09-26;90;799.0;6.1;6.1;-24.35;57.98;NA;NA;NA;NA;NA;NA;NA;NA
P5;2015-09-27;85;799.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
P5;2015-09-28;96;799.0;-24.3;-24.3;0.0;79.9;10.0;88.9;NA;NA;NA;NA;NA;NA
P5;2015-09-29;137;799.0;-24.3;-24.3;-12.2;-12.2;-2.15;17.33;NA;NA;NA;NA;NA;NA
P5;2015-09-30;342;735.79;-87.51;-87.51;-87.51;-87.51;-61.09;-22.57;NA;NA;NA;NA;NA;NA
P5;2015-10-01;679;735.79;NA;NA;-87.61;-87.61;-87.51;-87.51;NA;NA;NA;NA;NA;NA
P5;2015-10-02;569;735.79;-87.51;-87.51;0.0;0.0;-87.51;-87.51;NA;NA;NA;NA;NA;NA
P5;2015-10-03;446;735.79;-87.51;-87.51;-117.73;-117.73;-87.51;-87.51;NA;NA;NA;NA;NA;NA
P5;2015-10-04;349;735.79;-34.68;3.84;-117.73;-117.73;-87.51;-87.51;NA;NA;NA;NA;NA;NA
P5;2015-10-05;403;735.79;-87.51;-87.51;-117.73;-117.73;-87.51;-87.51;NA;NA;NA;NA;NA;NA
P5;2015-10-06;103;779.0;-42.15;-42.15;-74.52;-74.52;-22.15;-2.67;NA;NA;NA;NA;NA;NA
P5;2015-10-07;214;749.0;-72.45;-72.45;-102.26;-102.26;-85.0;-85.0;NA;NA;NA;NA;NA;NA
P5;2015-10-08;437;749.0;-100.0;-100.0;-104.52;-104.52;-100.0;-100.0;NA;NA;NA;NA;NA;NA
P5;2015-10-09;264;749.0;-84.94;-84.94;-104.52;-104.52;-57.36;-38.26;NA;NA;NA;NA;NA;NA
P5;2015-10-10;100;779.0;-40.0;-40.0;-74.52;-74.52;-40.0;-40.0;NA;NA;NA;NA;NA;NA
P5;2015-10-11;57;779.0;-40.0;-40.0;-74.52;-74.52;-40.0;-40.0;NA;NA;NA;NA;NA;NA
P5;2015-10-12;123;779.0;-40.0;-40.0;-74.52;-74.52;-40.0;-40.0;NA;NA;NA;NA;NA;NA
P5;2015-10-13;171;749.0;-70.0;-70.0;-102.21;-102.21;-70.0;-70.0;NA;NA;NA;NA;NA;NA
P5;2015-10-14;353;749.0;-70.0;-70.0;-99.9;-99.9;-70.0;-70.0;NA;NA;NA;NA;NA;NA
P6;2015-01-01;1;1914.8;-45.1;-45.1;NA;NA;8.35;8.35;-284.2;-284.2;NA;NA;-599.65;-599.65
P6;2015-01-02;8;1914.8;-204.5;-87.22;NA;NA;8.35;8.35;-284.2;-284.2;NA;NA;-299.2;-299.2
P6;2015-01-03;6;1914.8;-45.1;-45.1;-284.2;-64.3;8.35;104.1;-284.2;-284.2;NA;NA;-299.2;-299.2
P6;2015-01-04;5;1914.8;-45.1;-45.1;-284.2;-64.3;8.35;104.1;-284.2;-284.2;NA;NA;-299.2;-299.2
P6;2015-01-05;12;1914.8;-45.1;-45.1;NA;NA;-22.67;-22.67;15.8;15.8;NA;NA;-449.42;-449.42
P6;2015-01-06;15;1914.8;-115.15;-115.15;-118.17;-118.17;-118.17;-118.17;-84.2;25.75;NA;NA;-599.65;-599.65
P6;2015-01-07;14;1914.8;-132.3;-132.3;5.91;101.65;41.08;88.95;-284.2;-64.3;NA;NA;-599.65;-599.65
P6;2015-01-08;7;1914.8;-146.42;-146.42;-15.16;-15.16;-15.16;-15.16;-284.2;-64.3;NA;NA;-642.15;-642.15
P6;2015-01-09;15;1898.0;-111.0;-111.0;-0.3;-0.3;8.7;8.7;-301.0;-81.1;NA;NA;-701.45;-701.45
P6;2015-01-10;13;1896.8;-1.13;-1.13;30.31;30.31;48.31;48.31;-302.2;-82.3;NA;NA;-702.65;-702.65
P6;2015-01-11;7;1896.7;-0.69;-0.69;-0.0899999999999;-0.0899999999999;-0.0899999999999;-0.0899999999999;-302.3;-82.4;NA;NA;-702.75;-702.75
P6;2015-01-12;16;1896.5;11.11;11.11;14.89;14.89;14.89;14.89;-302.5;-82.6;NA;NA;-702.95;-702.95
P6;2015-01-13;12;1896.8;-27.2;-27.2;35.7;45.68;16.13;16.13;97.8;97.8;NA;NA;-702.65;-702.65
P6;2015-01-14;7;1895.4;-2.73;-2.73;47.37;67.34;47.93;47.93;96.4;96.4;NA;NA;-584.1;-584.1
P6;2015-01-15;13;1898.98;-23.67;-23.67;52.67;72.64;52.67;52.67;99.98;99.98;NA;NA;-472.74;-472.74
P6;2015-01-16;23;1898.98;-33.27;-33.27;-46.64;73.13;-42.34;7.57;-300.02;-300.02;NA;NA;-364.97;-364.97
P6;2015-01-17;9;1895.0;-22.5;-22.5;-50.6;69.17;-42.0;-42.0;-304.0;-304.0;NA;NA;-368.95;-368.95
P6;2015-01-18;4;1898.98;-45.52;-45.52;-60.52;116.15;-51.99;-4.57;-300.02;-300.02;NA;NA;-364.97;-364.97
P6;2015-01-19;6;1894.9;-126.6;-71.63;-85.37;74.31;-56.07;-8.65;-304.1;-304.1;NA;NA;-369.05;-369.05
P6;2015-01-20;10;1894.5;-66.19;-66.19;-85.47;74.17;-74.22;-74.22;-304.5;-304.5;NA;NA;-369.45;-369.45
P6;2015-01-21;20;1894.3;-54.18;-54.18;-65.94;52.35;-54.4;-54.4;-304.7;-304.7;NA;NA;-290.6;-290.6
P6;2015-01-22;14;1894.0;-41.92;-41.92;6.72;65.16;-0.54;-0.54;-305.0;-305.0;NA;NA;-290.9;-290.9
P6;2015-01-23;15;1893.48;-48.49;-48.49;-45.94;70.63;-43.43;-43.43;-305.52;-305.52;NA;NA;-291.42;-291.42
P6;2015-01-24;7;1893.38;-48.59;-48.59;-33.32;81.73;-23.37;-23.37;94.38;94.38;NA;NA;-291.52;-291.52
P6;2015-01-25;5;1893.35;-174.15;-64.2;-23.15;90.67;-23.15;-23.15;-305.65;-305.65;NA;NA;-291.55;-291.55
P6;2015-01-26;7;1893.35;-89.4;10.55;-2.6;224.92;11.1;11.1;-105.65;-105.65;NA;NA;-291.55;-291.55
P6;2015-01-27;6;1893.35;-103.65;-103.65;-53.65;60.17;-53.6;-53.6;94.35;94.35;NA;NA;-249.05;-249.05
P6;2015-01-28;6;1893.19;-34.81;-34.81;-19.26;94.56;-19.21;37.69;NA;NA;NA;NA;-206.71;-206.71
P6;2015-01-29;2;1893.05;5.8;50.77;-10.17;160.44;20.81;188.54;94.05;94.05;NA;NA;-206.4;-206.4
P6;2015-01-30;7;1893.01;-4.14;-4.14;-78.98;43.87;-3.23;53.65;NA;NA;NA;NA;-156.44;-156.44
P6;2015-01-31;5;1892.98;-3.05;-3.05;-153.99;-22.05;-2.48;-2.48;NA;NA;NA;NA;-156.47;-156.47
P6;2015-02-01;3;1892.7;-154.12;-44.17;-78.32;44.52;-2.57;54.3;NA;NA;NA;NA;-106.75;-106.75
P6;2015-02-02;5;1892.64;-153.67;-43.72;-2.07;168.46;-2.08;111.67;NA;NA;NA;NA;-106.81;-106.81
P6;2015-02-03;293;1665.56;-379.85;-269.9;-228.23;-57.7;-171.88;48.61;-333.44;-333.44;NA;NA;-333.89;-333.89
P6;2015-02-04;364;1665.56;-225.41;-225.41;-303.6;-180.75;-227.74;-114.0;-533.44;-533.44;NA;NA;-333.89;-333.89
P6;2015-02-05;18;1887.0;-1.99;-1.99;-156.74;19.18;-3.14;53.73;-312.0;-312.0;NA;NA;-112.45;-112.45
P6;2015-02-06;56;1665.56;-222.43;-222.43;-377.93;-185.52;-215.18;-215.18;-533.44;-533.44;NA;NA;-333.89;-333.89
P6;2015-02-07;11;1886.73;-0.75;-0.75;-156.75;8.17;13.25;13.25;-312.27;-312.27;NA;NA;-112.72;-112.72
P6;2015-02-08;3;1886.7;-0.78;-0.78;-156.78;8.14;13.22;13.22;-312.3;-312.3;NA;NA;-112.75;-112.75
P6;2015-02-09;8;1886.65;-0.58;-0.58;-156.59;8.34;13.41;13.41;-312.35;-312.35;NA;NA;-112.8;-112.8
P6;2015-02-10;15;1886.64;0.4;0.4;-156.1;8.82;69.25;131.71;-312.36;-312.36;NA;NA;-112.33;-112.33
P6;2015-02-11;11;1885.98;0.98;0.98;-156.02;8.9;13.98;13.98;-313.02;-313.02;NA;NA;-112.52;-112.52
P6;2015-02-12;4;1885.97;1.0;1.0;-156.03;8.89;13.72;13.72;-313.03;-298.37;NA;NA;-213.03;-213.03
P6;2015-02-13;5;2399.0;459.3;459.3;302.5;467.42;499.5;499.5;200.0;221.99;NA;NA;375.5;375.5
P6;2015-02-14;2;2399.0;513.03;513.03;408.67;518.62;522.0;522.0;200.0;214.66;NA;NA;400.67;400.67
P6;2015-02-15;3;2399.0;513.05;513.05;456.5;606.42;636.72;636.72;200.0;221.99;NA;NA;400.5;400.5
P6;2015-02-16;2;2399.0;407.22;473.19;384.6;510.54;480.6;480.6;200.0;217.59;NA;NA;400.6;400.6
P6;2015-02-17;4;2399.0;459.05;459.05;302.5;467.42;472.5;472.5;200.0;210.99;NA;NA;400.5;400.5
P6;2015-02-18;2;2399.0;429.53;429.53;451.25;593.67;536.25;596.21;600.0;600.0;NA;NA;375.5;375.5
P6;2015-02-19;3;1885.91;-82.08;-82.08;-75.59;-75.59;-75.59;-75.59;NA;NA;NA;NA;-162.59;-162.59
P6;2015-02-20;4;2399.0;436.01;436.01;440.0;440.0;440.0;440.0;200.0;529.85;NA;NA;350.5;350.5
P6;2015-02-21;10;2399.0;410.0;410.0;405.0;405.0;405.0;405.0;200.0;529.85;NA;NA;350.5;350.5
P6;2015-02-22;2;2399.0;410.0;410.0;405.0;405.0;427.5;427.5;200.0;529.85;NA;NA;350.5;350.5
P6;2015-02-23;2;2399.0;410.0;410.0;502.5;644.92;527.5;587.46;200.0;529.85;NA;NA;350.5;350.5
P6;2015-02-24;3;2279.05;290.05;290.05;270.05;352.51;320.05;320.05;80.05;409.9;NA;NA;230.55;230.55
P6;2015-02-25;3;1817.05;-143.2;-115.71;-140.73;-85.75;-24.76;-2.05;-381.95;-52.1;NA;NA;-231.45;-231.45
P6;2015-02-26;6;1703.41;-228.09;-173.11;-228.09;-173.11;-106.62;-83.91;-495.59;-165.74;NA;NA;-345.09;-345.09
P6;2015-02-27;159;1703.41;-227.6;-172.63;-197.62;-170.13;-117.42;-117.42;-495.59;-165.74;NA;NA;-292.86;-292.86
P6;2015-02-28;11;1703.41;-179.48;-179.48;-167.59;-167.59;-167.59;-167.59;-495.59;-165.74;NA;NA;-293.54;-293.54
P6;2015-03-01;2;2399.0;468.01;522.98;468.01;522.98;611.63;658.63;200.0;529.85;NA;NA;402.05;402.05
P6;2015-03-02;1;2399.0;468.01;468.01;468.01;468.01;558.01;558.01;200.0;529.85;NA;NA;200.0;200.0
P6;2015-03-03;11;2159.1;230.1;230.1;280.15;280.15;280.1;280.1;560.1;560.1;NA;NA;-25.33;-25.33
P6;2015-03-04;135;1703.41;-243.29;-243.29;-163.29;-163.29;-159.19;-159.19;NA;NA;NA;NA;-481.02;-481.02
P6;2015-03-05;69;1703.41;-274.13;-274.13;-48.78;-28.79;-28.79;-28.79;-495.59;-165.74;NA;NA;-441.94;-441.94
P6;2015-03-06;51;1776.67;-247.78;-247.78;-76.26;-76.26;-45.19;-45.19;-422.33;-147.46;NA;NA;-407.76;-407.76
P6;2015-03-07;7;1776.67;-256.83;-256.83;-116.86;-116.86;-64.0;-64.0;-422.33;-202.43;NA;NA;-407.76;-407.76
P6;2015-03-08;1;2399.0;461.2;461.2;634.16;634.16;531.0;531.0;200.0;419.9;NA;NA;253.65;253.65
P6;2015-03-09;3;1799.0;-149.5;-149.5;-0.03;-0.03;-54.01;-54.01;200.0;200.0;NA;NA;-385.43;-385.43
P6;2015-03-10;69;1799.0;-173.33;-173.33;-60.0;-60.0;-34.51;-34.51;-400.0;-70.15;NA;NA;-385.43;-385.43
P6;2015-03-11;16;1799.0;-144.93;-144.93;-89.97;-89.97;-44.94;-44.94;200.0;200.0;NA;NA;-385.43;-385.43
P6;2015-03-12;17;1799.0;-44.9;-44.9;-44.94;-44.94;-44.94;-44.94;200.0;200.0;NA;NA;-385.43;-385.43
P6;2015-03-13;14;1798.98;35.24;35.24;-90.07;-90.07;29.96;29.96;199.98;199.98;NA;NA;-385.45;-385.45
P6;2015-03-14;8;1798.96;45.47;45.47;44.97;44.97;-30.01;-30.01;199.96;199.96;NA;NA;-385.47;-385.47
P6;2015-03-15;11;1798.95;-29.51;-29.51;-30.01;-30.01;-30.01;-30.01;199.95;199.95;NA;NA;-385.48;-385.48
P6;2015-03-16;14;1798.95;-29.5;-29.5;124.95;124.95;124.95;124.95;199.95;199.95;NA;NA;-385.48;-385.48
P6;2015-03-17;16;1798.95;62.95;62.95;100.0;100.0;199.95;199.95;199.95;199.95;NA;NA;-385.48;-385.48
P6;2015-03-18;8;1749.0;35.25;35.25;96.67;96.67;96.67;96.67;150.0;150.0;NA;NA;-435.43;-435.43
P6;2015-03-19;12;1748.9;-89.81;-89.81;-80.07;-80.07;-80.07;-80.07;149.9;149.9;NA;NA;-435.53;-435.53
P6;2015-03-20;13;1748.73;-79.49;-79.49;4.97;4.97;-63.19;-63.19;149.73;149.73;NA;NA;-316.91;-316.91
P6;2015-03-21;12;1748.7;-79.52;-79.52;4.94;4.94;-65.05;-65.05;149.7;149.7;NA;NA;-198.15;-198.15
P6;2015-03-22;10;1748.69;-15.05;-15.05;-50.3;-50.3;-50.3;-50.3;149.69;149.69;NA;NA;-198.16;-198.16
P6;2015-03-23;13;1748.69;-77.75;-77.75;-50.28;-50.28;-37.73;-37.73;149.69;149.69;NA;NA;-198.16;-198.16
P6;2015-03-24;8;1748.65;-74.82;-74.82;-50.06;-50.06;-25.18;-25.18;149.65;149.65;NA;NA;-198.2;-198.2
P6;2015-03-25;6;1748.65;-37.09;-37.09;74.65;74.65;47.1;47.1;149.65;229.6;NA;NA;-435.78;-435.78
P6;2015-03-26;7;1789.0;115.51;115.51;65.33;65.33;90.41;90.41;190.0;190.0;NA;NA;-157.85;-157.85
P6;2015-03-27;2;1746.0;72.51;72.51;97.55;97.55;247.0;247.0;147.0;147.0;NA;NA;-155.85;-155.85
P6;2015-03-28;14;1749.0;84.55;84.55;50.0;50.0;50.0;50.0;-650.0;-650.0;NA;NA;-271.64;-271.64
P6;2015-03-29;13;1738.99;-323.68;-323.68;-134.78;-134.78;-12.53;-12.53;-660.01;-660.01;NA;NA;-400.44;-400.44
P6;2015-03-30;9;1788.88;-286.27;-286.27;-86.52;-86.52;-35.04;-35.04;189.88;189.88;NA;NA;-350.55;-350.55
P6;2015-03-31;8;1738.99;-79.45;-79.45;-77.9;-77.9;-77.9;-77.9;139.99;139.99;NA;NA;-160.01;-160.01
P6;2015-04-01;10;1788.87;9.91;9.91;-57.82;-57.82;-30.32;-30.32;-110.13;21.81;NA;NA;-60.13;-60.13
P6;2015-04-02;9;1738.99;-94.47;-94.47;-95.43;-95.43;-55.46;-55.46;-460.01;-196.13;NA;NA;-60.01;-60.01
P6;2015-04-03;7;1788.87;-57.09;-57.09;-20.55;-20.55;-5.58;-5.58;-410.13;-146.25;NA;NA;-10.13;-10.13
P6;2015-04-04;11;1786.99;-12.01;-12.01;-12.46;-12.46;-7.46;-7.46;-412.01;-148.13;NA;NA;-12.01;-12.01
P6;2015-04-05;7;1786.98;-12.02;-12.02;-102.07;-102.07;18.05;18.05;-412.02;-148.14;NA;NA;-12.02;-12.02
P6;2015-04-06;7;1786.98;2.99;2.99;-22.47;-22.47;-22.47;-22.47;-412.02;-148.14;NA;NA;NA;NA
P6;2015-04-07;19;1785.97;-206.98;-206.98;-32.43;-32.43;-32.2;-32.2;-413.03;-149.15;NA;NA;-13.03;-13.03
P6;2015-04-08;11;1785.95;-5.01;-5.01;-44.24;-44.24;-56.52;-56.52;-413.05;-149.17;NA;NA;-13.05;-13.05
P6;2015-04-09;11;1785.95;-6.58;-6.58;-42.58;-42.58;-42.58;-42.58;-413.05;-149.17;NA;NA;-13.05;-13.05
P6;2015-04-10;7;1785.94;-6.62;-6.62;-42.59;-42.59;-42.59;-42.59;-413.06;-149.18;NA;NA;-13.06;-13.06
P6;2015-04-11;14;1784.9;-4.97;-4.97;-32.92;-32.92;-32.92;-32.92;-414.1;-150.22;NA;NA;-14.1;-14.1
P6;2015-04-12;5;1782.99;-1.9;-1.9;-1.9;-1.9;-1.9;-1.9;NA;NA;NA;NA;-16.01;-16.01
P6;2015-04-13;17;1785.9;-8.8;-8.8;-31.48;-31.48;-34.75;-34.75;-413.1;-149.22;NA;NA;-13.1;-13.1
P6;2015-04-14;11;1785.89;-5.25;-5.25;-5.5;-5.5;-5.5;-5.5;-413.11;-413.11;NA;NA;-13.11;-13.11
P6;2015-04-15;22;1749.0;-41.87;-41.87;-42.38;-42.38;-42.38;-42.38;-450.0;-450.0;NA;NA;-50.0;-50.0
P6;2015-04-16;21;1748.9;-29.08;-29.08;-29.59;-29.59;-29.59;-29.59;-450.1;-450.1;NA;NA;-50.1;-50.1
P6;2015-04-17;13;1748.9;-34.3;-34.3;-35.05;-35.05;-20.78;-20.78;-450.1;-450.1;NA;NA;-50.1;-50.1
P6;2015-04-18;5;1785.0;51.5;51.5;53.0;53.0;36.5;36.5;-104.1;-104.1;NA;NA;-14.0;-14.0
P6;2015-04-19;9;1784.94;51.69;51.69;85.94;85.94;52.44;52.44;-104.16;-104.16;NA;NA;-14.06;-14.06
P6;2015-04-20;18;1783.0;-16.0;-16.0;-49.5;-49.5;-46.32;48.32;-176.07;-176.07;NA;NA;-16.0;-16.0
P6;2015-04-21;10;1782.99;-23.75;-23.75;-26.46;-26.46;-24.87;22.45;-316.01;-211.06;NA;NA;-16.01;-16.01
P6;2015-04-22;8;1782.79;1.31;1.31;-19.16;-19.16;-19.16;-19.16;-116.21;-116.21;NA;NA;-16.21;-16.21
P6;2015-04-23;9;1782.72;-6.73;-6.73;-36.73;-36.73;-36.73;-36.73;-116.28;-116.28;NA;NA;-16.28;-16.28
P6;2015-04-24;9;1782.71;11.73;11.73;-24.27;-24.27;-4.27;-4.27;83.71;83.71;NA;NA;-16.29;-16.29
P6;2015-04-25;2;1769.0;30.5;30.5;20.5;20.5;20.5;20.5;70.0;70.0;NA;NA;-30.0;-30.0
P6;2015-04-26;6;1769.0;30.5;30.5;20.5;20.5;20.5;20.5;70.0;70.0;NA;NA;-30.0;-30.0
P6;2015-04-27;3;1769.0;5.5;5.5;-4.25;-4.25;-4.25;-4.25;70.0;70.0;NA;NA;-30.0;-30.0
P6;2015-04-28;11;1779.0;-9.25;-9.25;-19.25;-19.25;-19.25;-19.25;80.0;80.0;NA;NA;-20.0;-20.0
P6;2015-04-29;13;1779.0;-64.24;-64.24;-69.25;-69.25;-69.5;-69.5;-170.0;-38.06;NA;NA;-20.0;-20.0
P6;2015-04-30;15;1778.0;-60.0;-60.0;-85.45;-85.45;-64.5;-64.5;-421.0;-157.12;NA;NA;-21.0;-21.0
P6;2015-05-01;3;1776.99;-62.01;-62.01;-87.46;-87.46;-66.51;-66.51;-422.01;-158.13;NA;NA;-22.01;-22.01
P6;2015-05-02;10;1773.98;-65.02;-65.02;-90.47;-90.47;-69.52;-69.52;-425.02;-161.14;NA;NA;-103.97;-103.97
P6;2015-05-03;7;1773.98;-65.02;-65.02;-127.22;-127.22;-69.52;-69.52;-425.02;-161.14;NA;NA;-103.97;-103.97
P6;2015-05-04;22;1773.93;-66.57;-66.57;-98.7;-98.7;-84.74;-84.74;-425.07;-183.18;NA;NA;24.07;24.07
P6;2015-05-05;12;1772.0;-70.0;-70.0;-110.38;-110.38;11.73;11.73;73.0;73.0;NA;NA;-176.13;-176.13
P6;2015-05-06;16;1771.97;-54.36;-54.36;-125.59;-125.59;140.44;140.44;72.97;72.97;NA;NA;-225.87;-225.87
P6;2015-05-07;9;1771.97;-70.03;-70.03;-139.79;-139.79;134.59;223.19;NA;NA;NA;NA;-201.16;-201.16
P6;2015-05-08;14;1799.0;-60.0;-60.0;-151.39;-123.9;110.66;222.03;-400.0;-400.0;NA;NA;-199.13;-199.13
P6;2015-05-09;6;1798.99;-60.01;-60.01;-190.04;-135.06;57.13;191.42;-400.01;-400.01;NA;NA;-151.0;-151.0
P6;2015-05-10;1;1799.0;-60.0;-60.0;-190.03;-135.05;9.58;54.05;-400.0;-400.0;NA;NA;-102.85;-102.85
P6;2015-05-11;8;1798.96;-34.5;10.47;-184.01;-129.04;30.27;119.97;-400.04;-400.04;NA;NA;-151.03;-151.03
P6;2015-05-12;9;1798.94;-34.53;10.45;-148.68;-112.03;53.93;179.86;-400.06;-400.06;NA;NA;-224.19;-224.19
P6;2015-05-13;7;1799.0;-53.95;-53.95;-129.0;-101.51;22.5;179.91;-400.0;-400.0;NA;NA;-152.85;-152.85
P6;2015-05-14;5;1829.0;-23.95;-23.95;-34.7;-34.7;79.75;169.7;-120.0;-120.0;NA;NA;-122.85;-122.85
P6;2015-05-15;10;1847.0;42.55;42.55;5.81;50.78;87.4;109.5;148.0;148.0;NA;NA;-104.85;-104.85
P6;2015-05-16;2;1843.0;38.55;38.55;95.0;95.0;86.65;132.25;NA;NA;NA;NA;-108.85;-108.85
P6;2015-05-17;3;1837.0;32.55;32.55;-26.97;-26.97;68.78;115.0;NA;NA;NA;NA;-114.85;-114.85
P6;2015-05-18;9;1835.0;40.55;40.55;-84.45;-84.45;71.74;131.22;NA;NA;NA;NA;-116.85;-116.85
P6;2015-05-19;6;1833.0;-31.68;-31.68;-61.45;-61.45;120.69;133.95;NA;NA;NA;NA;-118.85;-118.85
P6;2015-05-20;8;1831.9;-62.55;-62.55;-62.55;-62.55;137.26;228.93;NA;NA;NA;NA;-119.95;-119.95
P6;2015-05-21;6;1830.9;-88.55;-88.55;-78.32;-78.32;46.15;137.72;NA;NA;NA;NA;-120.95;-120.95
P6;2015-05-22;9;1829.9;-109.55;-109.55;-109.32;-109.32;-67.05;-17.07;NA;NA;NA;NA;-121.95;-121.95
P6;2015-05-23;6;1829.0;-105.45;-105.45;-170.0;-170.0;-85.45;6.05;NA;NA;NA;NA;-122.85;-122.85
P6;2015-05-24;4;1829.0;-163.0;-163.0;-170.0;-170.0;-85.22;6.25;NA;NA;NA;NA;-122.85;-122.85
P6;2015-05-25;5;1828.98;-124.26;-124.26;-45.02;-45.02;-127.52;-127.52;NA;NA;NA;NA;-122.87;-122.87
P6;2015-05-26;5;1799.0;-82.74;-40.26;-200.0;-200.0;-86.3;-40.58;100.0;100.0;NA;NA;-152.85;-152.85
P6;2015-05-27;13;1797.0;-52.0;32.95;-32.39;80.45;-32.15;80.67;98.0;98.0;NA;NA;-202.99;-202.99
P6;2015-05-28;12;1797.0;-117.48;-117.48;-12.95;168.05;-11.97;168.92;98.0;98.0;NA;NA;-251.13;-251.13
P6;2015-05-29;6;1797.0;-139.24;-139.24;35.46;101.37;-56.0;79.33;198.0;198.0;NA;NA;-251.13;-251.13
P6;2015-05-30;2;1796.99;-132.48;-132.48;-174.73;-174.73;-101.01;-11.16;197.99;197.99;NA;NA;-202.01;-202.01
P6;2015-05-31;3;1796.9;-63.03;-63.03;-147.55;-147.55;-101.07;-11.23;197.9;197.9;NA;NA;-202.1;-202.1
P6;2015-06-01;8;1796.87;0.49;0.49;-99.32;-99.32;-99.32;-54.4;197.87;197.87;NA;NA;-202.13;-202.13
P6;2015-06-02;14;1804.05;4.91;4.91;-93.67;-93.67;-8.45;36.48;205.05;205.05;NA;NA;-147.8;-147.8
P6;2015-06-03;14;1804.05;0.39;0.39;-94.64;-94.64;-94.64;-49.72;205.05;205.05;NA;NA;-147.8;-147.8
P6;2015-06-04;10;1804.05;-4.33;-4.33;-93.88;-93.88;-60.19;-60.19;205.05;205.05;NA;NA;-147.8;-147.8
P6;2015-06-05;19;1804.05;-4.33;-4.33;7.19;7.19;7.19;7.19;205.05;205.05;NA;NA;-147.8;-147.8
P6;2015-06-06;12;1804.05;-4.33;-4.33;7.19;7.19;7.19;7.19;205.05;205.05;NA;NA;-147.8;-147.8
P6;2015-06-07;7;1804.05;-4.33;-4.33;7.19;7.19;7.19;7.19;205.05;205.05;NA;NA;-147.8;-147.8
P6;2015-06-08;22;1804.05;-0.36;-0.36;-113.9;-85.16;11.89;59.13;205.05;205.05;NA;NA;-163.52;-163.52
